code,name,first_date,last_date
015050,영실업,1996-07-01,2008-07-21
015054,영실업4,1999-12-06,1999-12-28
015060,미주실업,1996-07-01,2000-11-27
015080,청솔종금,1996-11-25,1998-07-14
015080,청솔종합금융,1996-07-31,1996-11-22
015080,충북투자금융,1995-05-02,1996-08-03
015081,청솔종금(1신),1996-11-25,1997-03-28
015081,청솔종합금융(1신),1996-10-22,1996-11-22
015110,중앙건설,1995-05-02,2012-12-10
015111,중앙건설(1신),1995-12-14,1995-12-27
015150,다산,1997-01-07,2001-11-20
015170,중앙바이오텍,2000-08-24,2010-04-12
015180,삼송공업,1996-07-01,1996-12-27
015200,비앤비성원,2011-04-19,2012-04-30
015200,성원파이프,1997-01-17,2011-04-18
015230,대창단조,1995-05-02,2026-02-20
015260,에이엔피,2009-02-12,2026-02-20
015260,우진전자,1995-05-02,2000-05-31
015260,큐엔텍코리아,2000-06-01,2009-02-11
015265,우진전자(1우),1995-05-02,2000-05-31
015265,큐엔텍코리아(1우),2000-06-01,2000-08-25
015340,나우정밀,1995-05-02,1996-11-27
015350,부산가스,1997-06-23,2022-01-17
015360,INVENI,2025-04-09,2026-02-20
015360,극동가스,1996-12-24,2006-03-30
015360,극동도시가스,1996-07-01,1996-12-23
015360,예스코,2006-03-31,2018-04-30
015360,예스코홀딩스,2018-05-02,2025-04-08
015361,극동가스(1신),1996-12-24,1996-12-27
015390,엘앤씨피,2010-09-09,2012-04-12
015390,카이시스,2001-08-09,2010-09-08
015530,큐닉스컴퓨터,1996-07-01,1998-10-14
015531,큐닉스컴퓨터1신,1996-08-24,1996-12-27
015532,큐닉스컴퓨터2신,1996-10-25,1996-12-27
015535,큐닉스컴퓨터우선,1996-07-01,1998-10-14
015540,내외반도체,1995-05-02,1997-04-12
015540,메디파트너생명공학,2019-01-30,2020-02-27
015540,메디플란트,2017-05-19,2019-01-29
015540,쎌마테라퓨틱스,2020-02-28,2023-09-26
015540,에코바이브,2023-09-27,2023-11-06
015540,웰스브릿지,2007-11-20,2012-11-28
015540,캔디글로벌,2002-07-19,2005-04-25
015540,키스앤컴퍼니,2012-11-29,2013-04-23
015540,텔레윈,2005-04-26,2007-11-19
015540,트랜스더멀아시아홀딩스,2013-04-24,2014-08-27
015540,핫텍,2014-08-28,2017-05-18
015540,핵심텔레텍,1997-04-14,2002-07-18
015541,내외반도체(1신),1995-12-21,1995-12-27
015545,웰스브릿지(1우B),2007-11-20,2008-08-01
015545,웰스브릿지우,2008-08-04,2009-11-26
015545,캔디글로벌(1우),2002-07-19,2005-04-25
015545,텔레윈(1우),2005-04-26,2006-12-19
015545,텔레윈(1우B),2006-12-20,2007-11-19
015545,핵심텔레텍(1우 ),2001-06-28,2001-07-04
015545,핵심텔레텍(1우),1997-12-26,2002-07-18
015580,신한은행,1995-05-02,2001-09-07
015581,신한은행(1신),1995-05-02,1995-12-27
015585,신한은행(1우C),1999-03-26,2001-09-07
015590,DKME,2025-05-15,2026-02-20
015590,KIB플러그에너지,2023-07-31,2025-05-14
015590,대경기계,1996-11-25,2018-04-16
015590,대경기계기술,1995-05-02,1996-11-22
015590,큐로,2018-04-17,2023-07-28
015620,울산종금,1996-11-25,2000-06-19
015620,울산종합금융,1996-07-31,1996-11-22
015620,울산투자금융,1995-05-02,1996-08-03
015620,현대울산종금,2000-06-20,2001-04-20
015650,경수종금,1996-11-25,2000-03-20
015650,경수종합금융,1995-05-02,1996-11-22
015650,리젠트종금,2000-03-21,2001-07-13
015670,AP우주통신,2002-04-12,2007-09-11
015670,신원인더스,1997-04-14,2001-06-29
015670,아태우주통신,2001-07-02,2002-04-11
015670,지원산업,1995-05-02,1997-04-12
015675,AP우주통신(1우B),2002-04-12,2007-09-11
015675,아태우주통신(1우B),2001-07-02,2002-04-11
015710,코콤,2001-03-30,2026-02-20
015710,한국통신,1997-09-30,2001-03-29
015730,대우정밀,1995-05-02,1999-07-21
015750,성우하이텍,1996-07-01,2026-02-20
015760,한국전력,1996-11-25,2026-02-20
015760,한국전력공사,1995-05-02,1996-11-22
015761,한국전력공사(1신),1995-10-26,1995-12-27
015780,논    노,1996-11-25,1998-03-09
015780,논노,1995-05-02,1996-11-22
015860,일진전기,1995-05-02,2008-07-31
015860,일진홀딩스,2008-08-01,2026-02-20
015880,태화쇼핑,1995-05-02,2001-09-21
015881,태화쇼핑(1신),1995-10-26,1995-12-27
015890,태경산업,1996-01-30,2026-02-20
015891,태경산업(1신),1996-01-30,1997-06-27
015910,유산실업,1996-07-01,1999-07-21
015920,대림금속공업,1996-07-01,1997-11-07
015940,LG데이콤,2006-10-12,2010-01-14
015940,데 이 콤,1996-11-25,2000-04-18
015940,데이콤,1995-05-02,2006-10-11
015941,데 이 콤(1신),1996-11-25,1996-12-27
015941,데이콤(1신),1995-08-07,1996-11-22
015980,금    경,1996-11-25,1998-11-17
015980,금경,1995-05-02,1996-11-22
015981,금경(1신),1995-05-02,1995-12-27
015982,금경(2신),1995-11-21,1995-12-27
016040,디에스피,1996-07-01,2009-04-10
016040,호신섬유,1997-01-03,2006-03-16
016070,동성반도체,1995-05-02,1996-02-27
016090,대    현,1996-11-25,2000-04-18
016090,대현,1995-05-02,2026-02-20
016091,대현(1신),1995-06-30,1995-12-27
016092,대현(2신),1995-10-21,1995-12-27
016100,리더스코스메틱,2016-04-05,2026-02-20
016100,산성앨엔에스,2011-12-01,2016-04-04
016100,산성피앤씨,2003-01-15,2011-11-30
016140,서주관광개발,1996-07-01,2010-05-12
016140,웨스테이트,2010-05-13,2012-10-11
016160,대륭정밀,1995-05-02,2001-10-12
016160,라딕스,2001-10-15,2008-04-17
016160,성신유브렉스,2008-04-18,2008-09-05
016160,오라바이오틱스,2009-04-20,2011-04-25
016160,오라에너지,2008-09-08,2009-04-17
016161,대륭정밀(1신),1996-08-06,1996-12-27
016167,오라바이오틱스2우B,2009-04-20,2011-04-25
016167,오라에너지2우B,2008-10-14,2009-04-17
016170,YBM서울,2001-06-01,2005-08-12
016170,로엔,2008-04-16,2018-04-05
016170,서울음반,2001-01-11,2008-04-15
016170,카카오M,2018-04-06,2018-09-17
016230,유천건설,1996-07-01,1996-12-27
016250,SGC E&C,2024-04-19,2026-02-20
016250,SGC이테크건설,2020-12-08,2024-04-18
016250,이테크건설,2005-05-31,2020-12-07
016250,이테크이앤씨,1999-12-28,2005-05-30
016310,신우산업기기,1996-07-01,1996-12-07
016350,신한종금,1996-11-25,1998-07-14
016350,신한종합금융,1996-07-31,1996-11-22
016350,신한투자금융,1995-05-02,1996-08-03
016355,신한종금(1우),1996-11-25,1998-07-14
016355,신한종합금융(1우),1996-07-31,1996-11-22
016355,신한투자금융(1우),1995-05-02,1996-08-03
016360,삼성증권,1995-05-02,2026-02-20
016361,삼성증권(1신),1996-08-27,1997-03-28
016365,삼성증권(1우B),1998-01-09,2002-12-30
016367,삼성증권(2우B),1998-06-12,2003-01-13
016380,KG동부제철,2020-04-14,2022-04-08
016380,KG스틸,2022-04-11,2026-02-20
016380,동부제강,1995-05-02,2008-04-14
016380,동부제철,2008-04-15,2020-04-13
016385,KG동부제철우,2020-04-14,2022-04-08
016385,KG스틸우,2022-04-11,2022-07-14
016385,동부제강(1우 ),2001-06-28,2001-07-04
016385,동부제강(1우),1995-05-02,2006-12-19
016385,동부제강(1우B),2006-12-20,2008-04-14
016385,동부제철(1우B),2008-04-15,2008-08-01
016385,동부제철우,2008-08-04,2020-04-13
016390,나라종금,1996-11-25,2000-08-28
016390,나라종합금융,1996-07-31,1996-11-22
016390,동아투자금융,1995-05-02,1996-08-03
016391,나라종금(1신),1996-11-25,1997-03-28
016391,나라종합금융(1신),1996-09-10,1996-11-22
016395,나라종금(1우B),1999-04-20,2000-08-28
016397,나라종금(2우B),2000-01-14,2000-08-28
016420,NH농협증권,2012-03-05,2015-01-19
016420,NH투자증권,2006-03-10,2012-03-02
016420,동아증권,1995-05-02,1998-10-22
016420,세종증권,1998-10-23,2006-03-09
016430,동신제지,1995-05-02,1996-08-13
016435,동신제지(1우),1995-05-02,1996-08-13
016450,한세실업,1996-07-01,2009-01-29
016450,한세예스24홀딩스,2009-01-30,2026-02-20
016451,한세실업1신,1996-12-05,1998-12-28
016480,삼희투자금융,1995-05-02,1996-08-03
016480,한화종금,1996-11-25,1998-07-14
016480,한화종합금융,1996-07-31,1996-11-22
016500,삼삼종금,1996-11-25,1998-07-14
016500,삼삼종합금융,1996-07-31,1996-11-22
016500,삼삼투자금융,1995-05-02,1996-08-03
016501,삼삼종금(1신),1996-11-25,1997-03-28
016501,삼삼종합금융(1신),1996-11-06,1996-11-22
016510,주 리 원,1996-11-25,2000-04-07
016510,주리원백화점,1995-05-02,1996-11-22
016510,현대DSF,2000-04-10,2011-07-15
016511,주 리 원(1신),1996-11-25,1996-12-27
016511,주리원백화점(1신),1995-12-20,1996-11-22
016550,공성전자,1996-11-25,1997-01-25
016550,공성통신,1997-01-27,1998-12-21
016550,공성통신전자,1995-05-02,1996-11-22
016550,한별텔레콤,1998-12-22,2002-04-18
016551,공성통신전자(1신),1995-09-23,1995-12-27
016555,공성전자(1우),1996-11-25,1997-01-25
016555,공성통신(1우),1997-01-27,1998-12-21
016555,공성통신전자(1우),1995-05-02,1996-11-22
016555,한별텔레콤(1우 ),2001-06-28,2001-07-04
016555,한별텔레콤(1우),1998-12-22,2002-04-18
016560,서울금고,1996-11-25,2002-04-10
016560,서울상호신용금고,1996-07-01,1996-11-22
016560,서울저축은행,2002-04-11,2012-10-16
016570,태평양제약,1995-05-02,2013-03-14
016575,태평양제약(1우 ),2001-06-28,2001-07-04
016575,태평양제약(1우),1995-05-02,2006-12-19
016575,태평양제약(1우B),2006-12-20,2008-08-01
016575,태평양제우,2008-08-04,2013-03-14
016580,환인제약,1996-07-01,2026-02-20
016581,환인제약(1신),1996-07-03,1996-12-27
016590,신대양제지,1995-12-21,2026-02-20
016591,신대양제지(1신),1995-12-21,1995-12-27
016592,신대양제지(2신),1995-12-21,1995-12-27
016593,신대양제지(3신),1995-12-21,1995-12-27
016600,TG벤처,1997-01-03,2004-03-29
016600,큐캐피탈,1996-07-01,2026-02-20
016601,개발투자1,1997-12-08,1999-12-28
016610,DB금융투자,2017-11-21,2025-04-17
016610,DB증권,2025-04-18,2026-02-20
016610,동부증권,1995-05-02,2017-11-20
016611,동부증권(1신),1996-10-07,1997-03-28
016620,우풍상호신용금고,1996-07-01,1998-02-07
016640,신    화,1996-11-25,1999-10-01
016640,신화,1995-05-02,1996-11-22
016641,신    화(1신),1996-11-25,1996-12-27
016641,신화(1신),1995-05-02,1996-11-22
016670,디모아,2022-04-19,2026-02-20
016670,삼미정보,1996-07-01,2008-11-03
016670,우리담배판매,2008-11-04,2010-10-07
016670,인피니티엔티,2021-04-22,2022-04-18
016670,포비스티앤씨,2010-10-08,2021-04-21
016680,태흥피혁,1995-05-02,1999-10-26
016681,태흥피혁(1신),1995-05-02,1996-12-27
016682,태흥피혁(2신),1996-05-09,1996-12-27
016690,신세계종금,1996-11-25,1998-07-14
016690,신세계종합금융,1996-07-31,1996-11-22
016690,신세계투금,1996-01-26,1996-05-30
016690,신세계투자금융,1996-05-31,1996-08-03
016690,한일투자금융,1995-05-02,1996-01-25
016691,신세계종금(1신),1996-11-25,1997-03-28
016691,신세계종합금융(1신),1996-10-10,1996-11-22
016692,신세계종금(2신),1996-11-25,1997-03-28
016692,신세계종합금융(2신),1996-10-14,1996-11-22
016710,대구가스,1999-12-22,2009-10-15
016710,대성홀딩스,2009-10-16,2026-02-20
016740,두올,2016-07-29,2026-02-20
016790,카나리아바이오,2022-07-12,2024-06-14
016790,현대사료,2018-06-01,2026-02-20
016800,퍼시스,1996-12-24,2026-02-20
016801,퍼시스(1신),1996-12-24,1996-12-27
016802,퍼시스(2신),1996-12-24,1996-12-27
016830,한미은행,1995-05-02,2004-07-12
016831,한미은행(1신),1996-09-10,1996-12-27
016835,한미은행(1우B),1999-03-22,1999-10-06
016836,한미은행(2우B),1999-03-22,1999-10-06
016837,한미은행(3우B),1999-03-22,1999-10-06
016838,한미은행(4우B),1999-03-22,1999-10-06
016839,한미은행(5우B),1999-03-22,1999-10-06
016880,웅진,2015-04-30,2026-02-20
016880,웅진닷컴,2000-04-21,2005-04-08
016880,웅진씽크빅,2005-04-11,2007-05-30
016880,웅진출판,1995-05-02,2000-04-20
016880,웅진홀딩스,2007-05-31,2015-04-29
016881,웅진출판(1신),1995-07-14,1995-12-27
016890,대웅바이오,2008-09-30,2009-04-17
016890,대웅화학,1999-11-16,2008-09-29
016920,카스,1996-07-01,2026-02-20
016921,카스1신,1998-03-25,1998-12-28
016925,카스우선,1996-07-01,1998-07-22
016970,산내들인슈,1996-04-10,2000-04-17
016970,씨크롭,2000-04-18,2006-07-12
016970,연합인슈,1995-05-02,1996-04-09
016975,산내들인슈(1우),1996-04-10,2000-04-17
016975,씨크롭(1우 ),2001-06-28,2001-07-04
016975,씨크롭(1우),2000-04-18,2006-07-12
016975,연합인슈(1우),1995-05-02,1996-04-09
016990,LG마이크론,2000-12-21,2009-07-15
017000,신원종합개발,1996-07-01,2026-02-20
017010,제너비오믹스,2009-05-08,2010-03-25
017010,한국오발,2003-01-28,2009-05-07
017040,광명전기,1995-05-02,2026-02-20
017041,광명전기(1신),1995-11-21,1996-12-27
017042,광명전기(2신),1996-11-01,1996-12-27
017043,광명전기(3신),1996-11-21,1996-12-27
017050,IHIC,2001-01-08,2001-07-16
017050,가오닉스,2001-07-18,2003-04-07
017050,스타맥스,1996-07-01,2010-04-02
017050,신안화섬,1997-01-03,2001-01-05
017070,호승,1995-05-02,1995-12-07
017090,풍연,1996-07-01,2001-05-24
017091,풍연1신,1996-08-17,1996-12-27
017092,풍연2신,1996-08-17,1996-12-27
017093,풍연3신,1996-09-03,1996-12-27
017094,풍연전환,1996-09-12,1996-12-27
017110,고려종금,1996-11-25,1998-07-14
017110,고려종합금융,1995-05-02,1996-11-22
017111,고려종금(1신),1997-03-04,1997-03-28
017120,바 로 크,1996-11-25,2000-04-18
017120,바로크,2000-04-19,2001-07-09
017120,바로크가구,1995-05-02,1996-11-22
017121,바 로 크(1신),1996-11-25,1996-12-27
017121,바로크가구(1신),1996-03-13,1996-11-22
017160,세븐코스프,2009-09-24,2011-04-28
017160,코스프,1996-07-01,2009-09-23
017161,코스프1신,1996-07-01,1996-12-27
017170,닉소텔레콤,1997-06-24,2001-08-06
017170,이노츠,2001-08-07,2006-04-10
017170,이케이에너지,2010-09-07,2011-04-01
017170,프라임엔터,2006-04-11,2010-09-06
017170,화승전자,1995-07-08,1997-06-23
017170,훈영,2011-04-04,2011-05-12
017171,화승전자(1신),1995-07-08,1995-12-27
017180,명문제약,2008-07-10,2026-02-20
017210,코닉스,1996-07-01,2002-11-13
017211,코닉스1,1996-08-03,2000-12-26
017214,코닉스전환,1997-12-11,1997-12-27
017250,인터엠,1996-07-01,2026-02-20
017300,KDS,2000-01-05,2010-02-19
017300,에이치비이에너지,2010-02-22,2010-04-14
017300,코데이터,1996-11-25,2000-01-04
017300,코리아데이타,1995-11-10,1996-05-30
017300,코리아데이타시스템,1996-05-31,1996-11-22
017301,코데이터(1신),1996-11-25,1996-12-27
017301,코리아데이타(1신),1995-11-10,1995-12-27
017301,코리아데이타시스템(1,1996-09-17,1996-11-22
017302,코데이터(2신),1996-11-25,1996-12-27
017302,코리아데이타(2신),1995-11-10,1995-12-27
017302,코리아데이타시스템(2,1996-09-17,1996-11-22
017320,태일정밀,1995-05-02,2001-04-25
017321,태일정밀(1신),1995-10-21,1995-12-27
017322,태일정밀(2신),1995-12-09,1995-12-27
017325,태일정밀(1우),1995-05-02,2001-04-25
017370,우신시스템,2001-08-09,2026-02-20
017390,서울가스,1996-11-25,2026-02-20
017390,서울도시가스,1995-08-18,1996-11-22
017391,서울도시가스(1신),1995-08-18,1995-12-27
017410,한주개발,1996-07-01,1996-12-27
017480,삼현철강,2001-01-09,2026-02-20
017510,세명전기,1996-07-01,2026-02-20
017550,수산세보틱스,2025-04-23,2026-02-20
017550,수산중공업,1995-05-02,2025-04-22
017551,수산중공업(1신),1995-12-14,1996-12-27
017555,수산중공업(1우 ),2001-06-28,2001-07-04
017555,수산중공업(1우),1995-05-02,2006-12-19
017555,수산중공업(1우B),2006-12-20,2008-08-01
017555,수산중공우,2008-08-04,2013-12-30
017620,라인건설,1996-07-01,2000-06-05
017650,대림제지,1996-07-01,2026-02-20
017670,SK텔레콤,1997-04-25,2026-02-20
017670,한국이동통신,1995-05-02,1996-11-22
017670,한국이통,1996-11-25,1997-04-24
017671,한국이동통신,1995-05-02,1995-11-13
017671,한국이동통신(1신),1995-11-14,1995-12-27
017674,한국이동통신(1전1신),1996-06-22,1996-11-22
017674,한국이동통신(전환1신,1996-02-22,1996-06-21
017674,한국이통(1전1신),1996-11-25,1996-12-27
017680,네티션닷컴,1996-07-01,2010-10-18
017680,데코네티션,2010-10-19,2014-09-16
017680,데코앤이,2014-09-17,2019-11-19
017740,주화산업,1996-07-01,2000-06-05
017800,현대엘리베이,1996-11-25,2025-04-18
017800,현대엘리베이터,1996-07-01,2026-02-20
017801,현대엘리베이(1신),1996-11-25,1997-12-27
017801,현대엘리베이터(1신),1996-07-03,1996-11-22
017810,풀 무 원,1996-11-25,2000-04-18
017810,풀무원,1995-10-05,2026-02-20
017810,풀무원홀딩스,2008-07-29,2014-04-29
017811,풀무원(1신),1995-10-05,1995-12-27
017860,DS단석,2023-12-22,2026-02-20
017890,한국알콜,1996-07-01,2026-02-20
017891,한국알콜1신,1996-08-12,1996-12-27
017900,광 전 자,1996-11-25,2000-04-18
017900,광전자,1996-07-01,2026-02-20
017901,광 전 자(1신),1996-11-25,1996-12-27
017901,광전자(1신),1996-10-16,1996-11-22
017940,E1,2004-04-14,2026-02-20
017940,LG가스,1997-08-27,2004-04-13
017941,LG가스(1신),1997-08-27,1997-12-27
017960,한국카본,1995-07-08,2026-02-20
017961,한국카본(1신),1995-07-08,1996-12-27
017962,한국카본(2신),1995-07-08,1995-12-27
018000,유니슨,1996-07-01,2026-02-20
018000,유니슨산업,1997-01-03,2003-04-07
018020,스타리스,2003-03-12,2003-11-17
018020,한빛여신,1999-11-15,2003-03-11
018020,한일리스,1996-11-25,1999-11-12
018020,한일리스금융,1996-11-19,1996-11-22
018064,한진칼우,2013-09-16,2026-02-20
018120,진로발효,1996-07-01,2026-02-20
018121,진로발효1신,1996-08-02,1996-12-27
018180,텔슨정보통신,1996-07-01,2005-04-06
018230,보성건설,1996-07-01,1996-12-27
018250,애경산업,2018-03-22,2026-02-20
018260,삼성에스디에스,2014-11-14,2026-02-20
018290,브이티,2023-07-21,2026-02-20
018290,브이티지엠피,2019-11-08,2023-07-20
018290,지엠피,1996-07-01,2019-11-07
018310,삼목에스폼,2012-04-27,2026-02-20
018310,삼목정공,1996-07-01,2012-04-26
018360,메 디 슨,1996-11-25,2000-04-18
018360,메디슨,1996-01-30,2002-04-26
018361,메 디 슨(1신),1996-11-25,1996-12-27
018361,메디슨(1신),1996-08-21,1996-11-22
018365,메 디 슨(1우),1996-11-25,2000-04-18
018365,메디슨(1우 ),2001-06-28,2001-07-04
018365,메디슨(1우),2000-04-19,2002-04-26
018365,메디슨(우),1996-01-30,1996-11-22
018366,메 디 슨(1우1신),1996-11-25,1996-12-27
018366,메디슨(우선1신),1996-08-21,1996-11-22
018380,유진산업,1996-07-01,1999-07-21
018410,현대금속,1995-05-02,2010-05-12
018411,현대금속(1신),1996-02-22,1996-12-27
018415,현대금속(1우 ),2001-06-28,2001-07-04
018415,현대금속(1우),1995-05-02,2006-12-19
018415,현대금속(1우B),2006-12-20,2008-08-01
018415,현대금속우,2008-08-04,2010-05-12
018417,현대금속(2우B),2002-02-06,2008-08-01
018417,현대금속2우B,2008-08-04,2010-05-12
018470,조일알미늄,1995-05-02,2026-02-20
018471,조일알미늄(1신),1995-11-09,1995-12-27
018480,부산리스금융,1996-07-01,1999-03-10
018485,부산리스금융우선,1996-07-01,1999-03-10
018500,동원금속,1995-11-10,2026-02-20
018501,동원금속(1신),1995-11-10,1996-03-28
018550,한국안전유리,1995-05-02,2000-05-03
018570,선진금속,1996-07-01,2002-05-20
