code,name,date,prev_trading_date,prev_close,close,prev_stocks,stocks,price_ratio,stocks_ratio,market,reason
003060,에이프로젠제약,2018-06-28,2018-06-27,3880,3840,86829562,107882194,0.9896907216494846,1.2424592675015451,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
003280,흥아해운,2018-02-07,2018-02-06,775,752,127713430,168713430,0.9703225806451613,1.3210312337551344,KOSPI,stocks_change_ge_20pct
003300,한일홀딩스,2018-08-06,2018-06-27,143500,105500,7545313,3400343,0.735191637630662,0.45065632134810046,KOSPI,stocks_change_ge_20pct
003300,한일홀딩스,2018-11-15,2018-11-14,64700,63100,3400343,6269978,0.9752704791344667,1.8439251569621065,KOSPI,stocks_change_ge_20pct
003380,하림지주,2018-07-16,2018-07-13,13750,13350,70718000,93584198,0.9709090909090909,1.3233433920642552,KOSDAQ,stocks_change_ge_20pct
003410,쌍용양회,2018-07-11,2018-07-05,26750,5700,100771919,503859595,0.2130841121495327,5,KOSPI,stocks_change_ge_20pct;price_ratio_le_0.6;split_5_to_1_like;price_inverse_to_stocks_ratio
003415,쌍용양회우,2018-07-11,2018-07-05,36400,6850,308737,1543685,0.18818681318681318,5,KOSPI,stocks_change_ge_20pct;price_ratio_le_0.6;split_5_to_1_like;price_inverse_to_stocks_ratio
003800,에이스침대,2018-10-22,2018-10-16,144500,27000,2218000,11090000,0.18685121107266436,5,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6;split_5_to_1_like;price_inverse_to_stocks_ratio
003850,보령제약,2018-04-30,2018-04-24,60100,12100,8840000,44200000,0.20133111480865223,5,KOSPI,stocks_change_ge_20pct;price_ratio_le_0.6;split_5_to_1_like;price_inverse_to_stocks_ratio
004200,고려개발,2018-06-26,2018-06-25,6250,6260,21550000,30438889,1.0016,1.4124774477958237,KOSPI,stocks_change_ge_20pct
004590,한국가구,2018-04-27,2018-04-20,44700,21050,1500000,3000000,0.470917225950783,2,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6;price_inverse_to_stocks_ratio
004800,효성,2018-07-13,2018-05-29,134000,56500,35117455,13795151,0.4216417910447761,0.39282889377946095,KOSPI,stocks_change_ge_20pct;price_ratio_le_0.6
004990,롯데지주,2018-04-13,2018-04-12,62900,63700,73683000,113635914,1.012718600953895,1.5422270265868654,KOSPI,stocks_change_ge_20pct
005030,부산주공,2018-07-12,2018-07-11,780,793,29349528,42349528,1.0166666666666666,1.442937276538144,KOSPI,stocks_change_ge_20pct
005930,삼성전자,2018-05-04,2018-04-27,2650000,51900,128386494,6419324700,0.01958490566037736,50,KOSPI,stocks_change_ge_20pct;price_ratio_le_0.6;price_inverse_to_stocks_ratio
005935,삼성전자우,2018-05-04,2018-04-27,2125000,41050,18072580,903629000,0.01931764705882353,50,KOSPI,stocks_change_ge_20pct;price_ratio_le_0.6;price_inverse_to_stocks_ratio
005980,성지건설,2018-01-24,2018-01-05,820,8420,129127209,12912720,10.268292682926829,0.09999999303012892,KOSPI,stocks_change_ge_20pct;price_ratio_ge_1.8;price_inverse_to_stocks_ratio
005980,성지건설,2018-09-19,2018-03-19,8770,1190,14045010,14209379,0.13568985176738882,1.0117030176553807,KOSPI,price_ratio_le_0.6
006120,SK디스커버리,2018-01-05,2017-11-28,84200,55500,22364135,10784283,0.6591448931116389,0.48221328479728814,KOSPI,stocks_change_ge_20pct
006120,SK디스커버리,2018-04-30,2018-04-27,42800,42650,10784283,19037855,0.9964953271028038,1.7653334023226208,KOSPI,stocks_change_ge_20pct
006125,SK디스커버리우,2018-01-05,2017-11-28,40500,26250,2817125,1358455,0.6481481481481481,0.482213249323335,KOSPI,stocks_change_ge_20pct
006140,피제이전자,2018-10-19,2018-10-18,5080,4845,10000000,15000000,0.9537401574803149,1.5,KOSDAQ,stocks_change_ge_20pct
006220,제주은행,2018-11-27,2018-11-26,4935,4910,22128774,32128774,0.9949341438703141,1.4519003176588092,KOSPI,stocks_change_ge_20pct
007530,영신금속,2018-05-21,2018-05-18,2550,2530,6292968,12832968,0.9921568627450981,2.0392552449019288,KOSDAQ,stocks_change_ge_20pct
007630,암니스,2018-01-18,2018-01-17,24000,24300,18955681,24274822,1.0125,1.2806093328960326,KOSPI,stocks_change_ge_20pct
007630,암니스,2018-02-08,2018-02-07,14500,15400,24274822,31469066,1.0620689655172413,1.2963664985885375,KOSPI,stocks_change_ge_20pct
008060,대덕전자,2018-12-19,2018-12-18,9720,9380,48796300,78006972,0.9650205761316872,1.5986247317931892,KOSPI,stocks_change_ge_20pct
008537,루트로닉3우C,2018-02-19,2018-02-14,17700,18350,2549678,2020754,1.036723163841808,0.7925526282142294,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
008800,행남사,2018-04-20,2018-03-30,247,3545,113863050,11386305,14.352226720647772,0.1,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8
008800,행남사,2018-09-19,2018-09-18,3310,3325,11386305,25351084,1.0045317220543806,2.2264539725573838,KOSDAQ,stocks_change_ge_20pct
008800,행남사,2018-12-07,2018-12-06,2935,2900,25351084,31881850,0.9880749574105622,1.2576128894527745,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
008970,동양철관,2018-12-27,2018-12-26,1415,1545,88885290,118885290,1.0918727915194346,1.3375136650845152,KOSPI,stocks_change_ge_20pct
009160,SIMPAC,2018-07-17,2018-07-16,3655,3515,29084925,65429516,0.9616963064295485,2.249602362736022,KOSPI,stocks_change_ge_20pct
009180,한솔로지스틱스,2018-11-21,2018-11-20,1415,1415,16477425,27477425,1,1.6675800375362049,KOSPI,stocks_change_ge_20pct
009540,현대중공업,2018-03-27,2018-03-26,147500,146500,56665426,69165426,0.9932203389830508,1.2205930649846346,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
009620,삼보산업,2018-01-08,2018-01-05,7690,8100,2750000,4125000,1.0533159947984396,1.5,KOSDAQ,stocks_change_ge_20pct
009780,엠에스씨,2018-04-17,2018-04-16,15900,7950,8800000,8800000,0.5,1,KOSDAQ,price_ratio_le_0.6
009780,엠에스씨,2018-05-09,2018-05-08,6190,6140,8800000,17600000,0.9919224555735057,2,KOSDAQ,stocks_change_ge_20pct
010050,우리종금,2018-01-04,2018-01-03,506,521,474203406,674203406,1.0296442687747036,1.4217599398685044,KOSPI,stocks_change_ge_20pct
010100,한국프랜지,2018-05-04,2018-04-27,11000,2200,6090084,30450420,0.2,5,KOSPI,stocks_change_ge_20pct;price_ratio_le_0.6;split_5_to_1_like;price_inverse_to_stocks_ratio
010140,삼성중공업,2018-05-04,2018-05-03,7260,7420,390000000,630000000,1.022038567493113,1.6153846153846154,KOSPI,stocks_change_ge_20pct
010170,대한광통신,2018-06-21,2018-06-20,6450,6470,59741625,73741625,1.0031007751937984,1.2343424705973431,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
010240,흥국,2018-05-03,2018-05-02,11900,5560,6161348,6161348,0.4672268907563025,1,KOSDAQ,price_ratio_le_0.6
010240,흥국,2018-05-25,2018-05-24,7140,6170,6161348,12322696,0.8641456582633054,2,KOSDAQ,stocks_change_ge_20pct
010600,웰바이오텍,2018-08-03,2018-08-02,8180,9500,15249884,23165374,1.1613691931540342,1.5190524727925798,KOSPI,stocks_change_ge_20pct
010620,현대미포조선,2018-12-04,2018-12-03,112500,56900,20000000,20000000,0.5057777777777778,1,KOSPI,price_ratio_le_0.6
010620,현대미포조선,2018-12-26,2018-12-24,61300,58200,20000000,39942149,0.9494290375203915,1.99710745,KOSPI,stocks_change_ge_20pct
011040,경동제약,2018-05-15,2018-04-19,24950,11750,13275000,26550000,0.4709418837675351,2,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6;price_inverse_to_stocks_ratio
011230,삼화전자,2018-02-01,2018-01-31,6950,7020,4757940,10457940,1.0100719424460431,2.1979974526791004,KOSPI,stocks_change_ge_20pct
011810,STX,2018-07-05,2017-02-16,2385,33500,47334308,17862430,14.046121593291405,0.37736751110843325,KOSPI,stocks_change_ge_20pct;price_ratio_ge_1.8
012630,HDC,2018-06-12,2018-04-26,46400,32850,75384180,31445960,0.7079741379310345,0.41714269492617684,KOSPI,stocks_change_ge_20pct
012630,HDC,2018-10-11,2018-10-10,19650,18700,31445960,59741721,0.9516539440203562,1.8998218213086833,KOSPI,stocks_change_ge_20pct
013310,아진산업,2018-04-04,2018-04-03,3810,3390,13221397,22871397,0.889763779527559,1.7298774857150119,KOSDAQ,stocks_change_ge_20pct
013310,아진산업,2018-04-11,2018-04-10,3135,3260,22871397,29732585,1.039872408293461,1.2999898956762457,KOSDAQ,stocks_change_ge_20pct
013700,까뮤이앤씨,2018-05-08,2018-04-30,16200,1465,4515228,45152280,0.0904320987654321,10,KOSPI,stocks_change_ge_20pct;price_ratio_le_0.6;price_inverse_to_stocks_ratio
014130,한익스프레스,2018-04-30,2018-04-24,66000,6010,1200000,12000000,0.09106060606060606,10,KOSPI,stocks_change_ge_20pct;price_ratio_le_0.6;price_inverse_to_stocks_ratio
015260,에이엔피,2018-03-08,2018-03-07,755,777,48684868,82784868,1.0291390728476821,1.7004229733148295,KOSPI,stocks_change_ge_20pct
015750,성우하이텍,2018-07-09,2018-07-06,4320,4305,60000000,80000000,0.9965277777777778,1.3333333333333333,KOSDAQ,stocks_change_ge_20pct
016740,두올,2018-09-13,2018-09-12,3925,3770,18235986,27066680,0.9605095541401274,1.4842454913049397,KOSPI,stocks_change_ge_20pct
017680,데코앤이,2018-01-10,2018-01-09,579,575,74583126,91826074,0.9930915371329879,1.231191006930978,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
018500,동원금속,2018-03-30,2018-03-29,1445,1445,35954933,46754933,1,1.3003760290695021,KOSPI,stocks_change_ge_20pct
021650,한국큐빅,2018-01-04,2018-01-03,2450,2570,9890000,14590000,1.0489795918367346,1.4752275025278059,KOSDAQ,stocks_change_ge_20pct
023960,에쓰씨엔지니어링,2018-03-28,2018-03-27,5900,2970,10963923,10963923,0.5033898305084745,1,KOSPI,price_ratio_le_0.6
023960,에쓰씨엔지니어링,2018-04-11,2018-04-10,2945,2810,11255382,22510762,0.9541595925297114,1.9999998223072304,KOSPI,stocks_change_ge_20pct
024740,한일단조,2018-03-16,2018-03-15,1875,1855,17891328,29891328,0.9893333333333333,1.6707160027472527,KOSDAQ,stocks_change_ge_20pct
024810,이화전기,2018-05-28,2018-05-25,388,486,368136860,498136860,1.2525773195876289,1.3531295399216476,KOSDAQ,stocks_change_ge_20pct
024810,이화전기,2018-07-03,2018-07-02,343,348,498136860,602032963,1.0145772594752187,1.2085693939613302,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
024910,경창산업,2018-09-19,2018-09-18,2060,2025,17560000,24029003,0.9830097087378641,1.3683942482915719,KOSDAQ,stocks_change_ge_20pct
024910,경창산업,2018-10-04,2018-10-02,2040,1985,24029003,35819005,0.9730392156862745,1.49065714461811,KOSDAQ,stocks_change_ge_20pct
025980,아난티,2018-05-17,2018-04-27,37700,9400,16464183,82320915,0.2493368700265252,5,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6;split_5_to_1_like;price_inverse_to_stocks_ratio
026150,특수건설,2018-11-02,2018-11-01,4810,5190,9994814,14994814,1.079002079002079,1.5002594345427538,KOSDAQ,stocks_change_ge_20pct
026260,위너지스,2018-09-28,2018-03-28,309,339,89900189,6495008,1.0970873786407767,0.07224687814616274,KOSDAQ,stocks_change_ge_20pct
027410,BGF,2018-03-26,2018-03-23,15250,13550,32263719,95369179,0.8885245901639345,2.9559264076159355,KOSPI,stocks_change_ge_20pct
027970,세하,2018-01-16,2018-01-15,1420,1420,23499013,29562997,1,1.2580527105542687,KOSPI,stocks_change_ge_20pct
028040,미래SCI,2018-05-31,2018-05-30,6440,6360,23169387,27943337,0.9875776397515528,1.2060455893805044,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
031820,콤텍시스템,2018-04-09,2018-04-06,1045,1050,31851466,47851466,1.0047846889952152,1.502331666617794,KOSPI,stocks_change_ge_20pct
032040,C&S자산관리,2018-09-28,2017-08-17,875,1250,32554841,10913968,1.4285714285714286,0.33524869619237274,KOSDAQ,stocks_change_ge_20pct
032350,롯데관광개발,2018-11-01,2018-10-31,11600,11400,45696227,64300878,0.9827586206896551,1.407137573962069,KOSPI,stocks_change_ge_20pct
032620,유비케어,2018-05-11,2018-05-10,5090,5130,40286470,52197139,1.0078585461689586,1.2956493582088477,KOSDAQ,stocks_change_ge_20pct
032940,원익,2018-05-02,2018-04-30,4695,4880,12634432,17934432,1.0394036208732695,1.4194885848449696,KOSDAQ,stocks_change_ge_20pct
033430,디에스티,2018-04-27,2016-11-09,503,8500,92481390,9248139,16.898608349900595,0.1,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8
033430,디에스티,2018-07-16,2018-06-26,6760,1385,9799973,48999865,0.20488165680473372,5,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6;split_5_to_1_like;price_inverse_to_stocks_ratio
033600,에이코넬,2018-10-12,2018-10-11,6400,4480,11887296,14454690,0.7,1.2159779650477283,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
035420,NAVER,2018-10-12,2018-10-05,704000,142000,32962679,164813395,0.20170454545454544,5,KOSPI,stocks_change_ge_20pct;price_ratio_le_0.6;split_5_to_1_like;price_inverse_to_stocks_ratio
035760,CJ ENM,2018-07-18,2018-07-17,274700,259600,6029198,21926384,0.9450309428467419,3.636699939195893,KOSDAQ,stocks_change_ge_20pct
036420,제이콘텐트리,2018-09-28,2018-09-27,6140,6510,114068982,144068982,1.0602605863192183,1.2629987528073143,KOSDAQ,stocks_change_ge_20pct
036480,대성미생물,2018-05-16,2018-04-24,239300,20000,380000,3800000,0.08357709987463435,10,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6;price_inverse_to_stocks_ratio
036620,버추얼텍,2018-12-21,2018-12-20,620,622,29610189,37610189,1.0032258064516129,1.270177269047489,KOSDAQ,stocks_change_ge_20pct
037030,파워넷,2018-06-07,2005-08-30,15,7750,11234420,12009614,516.6666666666666,1.069001693011299,KOSDAQ,price_ratio_ge_1.8
038530,골드퍼시픽,2018-05-31,2018-05-30,7090,6690,6655713,8530059,0.9435825105782792,1.281614606879834,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
038530,골드퍼시픽,2018-11-22,2018-11-21,1505,1755,9136344,17136344,1.1661129568106312,1.8756237724849238,KOSDAQ,stocks_change_ge_20pct
039020,이건홀딩스,2018-09-12,2018-09-11,3165,3140,14327078,22584709,0.9921011058451816,1.576365327249562,KOSDAQ,stocks_change_ge_20pct
039240,경남스틸,2018-05-02,2018-04-12,10800,2315,5000000,25000000,0.21435185185185185,5,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6;split_5_to_1_like;price_inverse_to_stocks_ratio
039440,에스티아이,2018-04-20,2018-04-19,21300,22000,12746670,15830000,1.0328638497652582,1.2418929806765218,KOSDAQ,stocks_change_ge_20pct
039790,위노바,2018-02-27,2017-03-17,780,135,77898489,78610739,0.17307692307692307,1.0091433095704847,KOSDAQ,price_ratio_le_0.6
043100,솔고바이오,2018-08-10,2018-08-09,524,523,119725785,161725785,0.9980916030534351,1.3508016255646182,KOSDAQ,stocks_change_ge_20pct
043580,에임하이,2018-08-01,2017-08-14,3190,229,29276253,65262623,0.07178683385579937,2.229199993592076,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6
043590,크로바하이텍,2018-10-01,2018-09-28,2835,2910,13000000,23300000,1.0264550264550265,1.7923076923076924,KOSDAQ,stocks_change_ge_20pct
044380,주연테크,2018-01-03,2018-01-02,541,545,63773270,98773270,1.0073937153419594,1.5488192780454884,KOSPI,stocks_change_ge_20pct
044480,바이오제네틱스,2018-03-27,2018-03-26,16350,16350,8600000,10954777,1,1.2738112790697675,KOSDAQ,stocks_change_ge_20pct
045060,오공,2018-10-08,2018-10-05,3275,3290,11521974,16941974,1.0045801526717557,1.4704055051677776,KOSDAQ,stocks_change_ge_20pct
047440,레이젠,2018-09-28,2018-03-20,925,62,29146629,29146629,0.06702702702702702,1,KOSDAQ,price_ratio_le_0.6
049550,잉크테크,2018-01-05,2018-01-04,3630,3600,10319932,16019932,0.9917355371900827,1.5523292207739354,KOSDAQ,stocks_change_ge_20pct
051170,썬코어,2018-03-06,2017-03-29,1360,130,35010085,38868605,0.09558823529411764,1.1102116718654067,KOSDAQ,price_ratio_le_0.6
051170,썬코어,2018-03-14,2018-03-13,56,27,38868605,38868605,0.48214285714285715,1,KOSDAQ,price_ratio_le_0.6
052190,이에스에이,2018-08-07,2018-08-06,2795,2795,15950069,19766034,1,1.2392444195695955,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
052190,이에스에이,2018-09-11,2018-09-10,3635,3620,22164741,27707677,0.9958734525447043,1.250078988064873,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
052290,트레이스,2018-09-28,2018-03-22,1455,60,54815219,54822175,0.041237113402061855,1.0001268990642909,KOSDAQ,price_ratio_le_0.6
052290,트레이스,2018-10-08,2018-10-05,33,19,54822175,54822175,0.5757575757575758,1,KOSDAQ,price_ratio_le_0.6
052420,오성첨단소재,2018-02-27,2018-02-02,669,4505,205359736,29365449,6.733931240657698,0.14299516337516133,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;price_inverse_to_stocks_ratio
052420,오성첨단소재,2018-06-05,2018-06-04,3170,3145,32222591,49717899,0.9921135646687698,1.5429516204950744,KOSDAQ,stocks_change_ge_20pct
052460,아이크래프트,2018-10-29,2018-10-26,6010,2505,8053968,8053968,0.4168053244592346,1,KOSDAQ,price_ratio_le_0.6
052460,아이크래프트,2018-11-21,2018-11-20,2595,2400,8053968,14607936,0.9248554913294798,1.8137563993301191,KOSDAQ,stocks_change_ge_20pct
053270,구영테크,2018-10-01,2018-09-28,1900,1870,19794174,26394174,0.9842105263157894,1.3334314430094432,KOSDAQ,stocks_change_ge_20pct
053590,한국테크놀로지,2018-07-02,2018-06-29,1440,1365,48209149,66979149,0.9479166666666666,1.3893451842512299,KOSDAQ,stocks_change_ge_20pct
053660,현진소재,2018-01-04,2017-03-02,1360,5180,33122731,9890124,3.8088235294117645,0.2985902339997267,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;price_inverse_to_stocks_ratio
053660,현진소재,2018-11-19,2018-11-16,3095,3525,13421764,21199764,1.1389337641357027,1.5795065387828306,KOSDAQ,stocks_change_ge_20pct
054450,텔레칩스,2018-04-10,2018-04-09,12200,12700,10630978,13505911,1.040983606557377,1.2704297760751644,KOSDAQ,stocks_change_ge_20pct
054620,APS홀딩스,2018-01-26,2018-01-25,8040,8000,11930928,20394221,0.9950248756218906,1.7093574783118295,KOSDAQ,stocks_change_ge_20pct
056080,유진로봇,2018-01-10,2018-01-09,5530,5590,23333996,37111093,1.0108499095840868,1.590430246066726,KOSDAQ,stocks_change_ge_20pct
057680,옴니텔,2018-11-20,2018-11-19,1875,1800,21698640,33698640,0.96,1.553030051653007,KOSDAQ,stocks_change_ge_20pct
058420,제이웨이,2018-05-24,2018-05-23,1920,1910,11064210,15064210,0.9947916666666666,1.3615260375571323,KOSDAQ,stocks_change_ge_20pct
058450,일야,2018-11-26,2018-11-23,1305,1290,9780000,15900000,0.9885057471264368,1.6257668711656441,KOSDAQ,stocks_change_ge_20pct
058530,크레아플래닛,2018-01-03,2018-01-02,861,867,36940500,54677826,1.0069686411149825,1.4801593373127055,KOSDAQ,stocks_change_ge_20pct
063570,한국전자금융,2018-02-20,2018-02-19,11650,11550,26015009,34645728,0.9914163090128756,1.3317592163815897,KOSDAQ,stocks_change_ge_20pct
064850,에프앤가이드,2018-11-13,2018-11-12,4700,4000,6965000,11015420,0.851063829787234,1.5815391241923906,KONEX,stocks_change_ge_20pct
065160,에프티이앤이,2018-09-28,2018-03-22,3580,130,67969682,67990951,0.036312849162011177,1.000312918927589,KOSDAQ,price_ratio_le_0.6
065170,넥스트BT,2018-04-11,2018-04-10,3660,3480,42252224,58796137,0.9508196721311475,1.3915512944360042,KOSDAQ,stocks_change_ge_20pct
065440,이루온,2018-10-12,2018-10-11,1510,1560,15275020,27275020,1.033112582781457,1.7855963527379997,KOSDAQ,stocks_change_ge_20pct
065500,오리엔트정공,2018-09-18,2018-09-17,547,538,67214562,117214562,0.9835466179159049,1.7438864215168135,KOSDAQ,stocks_change_ge_20pct
065530,전파기지국,2018-05-08,2018-04-30,30800,2820,5286000,52860000,0.09155844155844156,10,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6;price_inverse_to_stocks_ratio
066110,한프,2018-08-06,2018-08-03,1510,1500,35444407,45444407,0.9933774834437086,1.2821319594936376,KOSDAQ,stocks_change_ge_20pct
067630,에이치엘비생명과학,2018-11-08,2018-11-07,18050,18050,27268625,36298625,1,1.3311498104506554,KOSDAQ,stocks_change_ge_20pct
068050,팬엔터테인먼트,2018-01-11,2018-01-10,4300,4370,10130518,13742997,1.0162790697674418,1.3565937102130414,KOSDAQ,stocks_change_ge_20pct
069540,라이트론,2018-04-26,2018-04-25,8290,8420,8942034,10922017,1.0156815440289506,1.221424230773446,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
071970,STX중공업,2018-12-27,2018-11-16,1135,6160,24836846,28081731,5.427312775330397,1.1306480299471198,KOSPI,price_ratio_ge_1.8
072020,중앙백신,2018-08-10,2018-08-09,22400,22000,8300000,9960000,0.9821428571428571,1.2,KOSDAQ,stocks_change_ge_20pct
072870,메가스터디,2018-06-18,2018-06-15,59500,18750,4016291,4016291,0.31512605042016806,1,KOSDAQ,price_ratio_le_0.6
072870,메가스터디,2018-07-09,2018-07-06,17000,16900,4016291,11920959,0.9941176470588236,2.968151212150713,KOSDAQ,stocks_change_ge_20pct
073070,넥센테크,2018-01-04,2018-01-03,3160,3005,72909830,87508375,0.9509493670886076,1.200227390462987,KOSDAQ,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
073240,금호타이어,2018-07-20,2018-07-19,6050,6100,157993158,287260287,1.0082644628099173,1.8181818164556214,KOSPI,stocks_change_ge_20pct
073570,에이티테크놀러지,2018-01-18,2018-01-17,7830,8770,6102160,8496412,1.120051085568327,1.3923613933426853,KOSDAQ,stocks_change_ge_20pct
078070,유비쿼스홀딩스,2018-04-04,2018-04-03,6130,6050,16076045,20696628,0.9869494290375204,1.2874203823141823,KOSDAQ,stocks_change_ge_20pct
078520,에이블씨엔씨,2018-01-09,2018-01-08,16800,17200,16890782,24823163,1.0238095238095237,1.4696278123771889,KOSPI,stocks_change_ge_20pct
078590,두올산업,2018-10-31,2018-10-30,3915,3990,13872770,19367275,1.0191570881226053,1.3960640160544722,KOSDAQ,stocks_change_ge_20pct
078860,아이오케이,2018-05-25,2018-04-26,459,2430,132870070,26574014,5.294117647058823,0.2,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;reverse_split_1_to_5_like;price_inverse_to_stocks_ratio
078860,아이오케이,2018-08-17,2018-08-16,2405,2380,26574014,39747667,0.9896049896049897,1.4957344042943606,KOSDAQ,stocks_change_ge_20pct
078940,일경산업개발,2018-03-16,2018-03-15,1540,1585,33987165,42155165,1.0292207792207793,1.240326017189136,KOSDAQ,stocks_change_ge_20pct
080440,에스제이케이,2018-09-28,2018-09-06,740,3330,35981654,7196330,4.5,0.19999997776644732,KOSDAQ,stocks_change_ge_20pct;price_ratio_ge_1.8;reverse_split_1_to_5_like;price_inverse_to_stocks_ratio
081660,휠라코리아,2018-05-09,2018-05-02,129500,24850,12223014,61115070,0.1918918918918919,5,KOSPI,stocks_change_ge_20pct;price_ratio_le_0.6;split_5_to_1_like;price_inverse_to_stocks_ratio
081970,넥스지,2018-03-12,2018-03-09,11200,11450,5760000,8070924,1.0223214285714286,1.4012020833333334,KOSDAQ,stocks_change_ge_20pct
081970,넥스지,2018-09-28,2018-03-22,10450,1015,8070924,8070924,0.09712918660287082,1,KOSDAQ,price_ratio_le_0.6
082740,HSD엔진,2018-06-19,2018-05-31,7150,4030,69500000,32947142,0.5636363636363636,0.47405959712230217,KOSPI,stocks_change_ge_20pct;price_ratio_le_0.6
083640,인콘,2018-10-10,2018-08-30,9890,2090,25255452,126277260,0.21132457027300303,5,KOSDAQ,stocks_change_ge_20pct;price_ratio_le_0.6;split_5_to_1_like;price_inverse_to_stocks_ratio
083790,크리스탈,2018-07-27,2018-07-26,16350,16500,30478320,39620994,1.0091743119266054,1.299973030009528,KOSDAQ,stocks_change_ge_20pct
085620,미래에셋생명,2018-03-23,2018-03-22,5130,4980,145180000,177016189,0.9707602339181286,1.2192877049180328,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
085670,뉴프렉스,2018-07-02,2018-06-29,3530,3175,14104026,21156039,0.8994334277620396,1.5,KOSDAQ,stocks_change_ge_20pct
087010,펩트론,2018-07-25,2018-07-24,49100,22850,7663250,7663250,0.4653767820773931,1,KOSDAQ,price_ratio_le_0.6
087010,펩트론,2018-08-10,2018-08-09,25850,24950,7663250,15326500,0.965183752417795,2,KOSDAQ,stocks_change_ge_20pct
087220,스틸플라워,2018-04-25,2017-08-17,266,51,72172928,72172928,0.19172932330827067,1,KOSDAQ,price_ratio_le_0.6
087220,스틸플라워,2018-04-26,2018-04-25,51,114,72172928,72172928,2.235294117647059,1,KOSDAQ,price_ratio_ge_1.8
087220,스틸플라워,2018-04-30,2018-04-27,130,66,72172928,72172928,0.5076923076923077,1,KOSDAQ,price_ratio_le_0.6
087730,네패스신소재,2018-07-04,2018-07-03,32650,33950,2860000,3515737,1.0398162327718223,1.2292786713286714,KOSDAQ,stocks_change_ge_20pct
089890,코세스,2018-05-28,2018-05-25,7570,3815,8426114,8426114,0.5039630118890357,1,KOSDAQ,price_ratio_le_0.6
089890,코세스,2018-06-15,2018-06-14,4750,4750,8426114,16851962,1,1.999968431473868,KOSDAQ,stocks_change_ge_20pct
090360,로보스타,2018-07-31,2018-07-30,34500,35800,7800000,9750000,1.03768115942029,1.25,KOSDAQ,stocks_change_ge_20pct
090370,아비스타,2018-01-15,2018-01-12,3075,3350,23005352,30221846,1.089430894308943,1.3136876149515122,KOSPI,stocks_change_ge_20pct
091270,유디피,2018-04-09,2018-02-09,200,21,7338254,7338254,0.105,1,KONEX,price_ratio_le_0.6
091270,유디피,2018-04-10,2018-04-09,21,49,7338254,7338254,2.3333333333333335,1,KONEX,price_ratio_ge_1.8
091270,유디피,2018-04-16,2018-04-13,20,2,7338254,7338254,0.1,1,KONEX,price_ratio_le_0.6
091270,유디피,2018-04-17,2018-04-16,2,9,7338254,7338254,4.5,1,KONEX,price_ratio_ge_1.8
092040,아미코젠,2018-04-02,2018-03-30,67500,34800,9595755,9595755,0.5155555555555555,1,KOSDAQ,price_ratio_le_0.6
092040,아미코젠,2018-04-23,2018-04-20,37150,34600,9595755,19191510,0.9313593539703903,2,KOSDAQ,stocks_change_ge_20pct
093230,이아이디,2018-03-26,2018-03-23,361,365,122690174,152188696,1.0110803324099722,1.2404310063167732,KOSPI,stocks_change_ge_20pct
093230,이아이디,2018-08-07,2018-08-06,285,283,152188696,242188696,0.9929824561403509,1.5913711225963851,KOSPI,stocks_change_ge_20pct
094170,동운아나텍,2018-06-12,2018-06-11,18400,9410,6541769,6541769,0.5114130434782609,1,KOSDAQ,price_ratio_le_0.6
094170,동운아나텍,2018-07-09,2018-07-06,7350,6890,6541769,12482843,0.9374149659863945,1.9081754491789606,KOSDAQ,stocks_change_ge_20pct
