name,code,current_or_latest_name,first_date,last_date,markets,profile_path
대한광통신,010170,대한광통신,2012-04-17,2026-02-20,KOSDAQ,atlas/symbol_profiles/010/010170.json
옵토매직,010170,대한광통신,1996-07-01,2012-04-16,KOSDAQ,atlas/symbol_profiles/010/010170.json
극동제혁,010200,극동제혁,1995-05-02,2004-10-15,KOSPI,atlas/symbol_profiles/010/010200.json
동해종합금융,010220,한솔종금,1995-05-02,1996-01-25,KOSPI,atlas/symbol_profiles/010/010220.json
충북은행,010220,한솔종금,1996-08-05,1996-08-05,KOSPI,atlas/symbol_profiles/010/010220.json
한솔종금,010220,한솔종금,1996-11-25,1998-08-20,KOSPI,atlas/symbol_profiles/010/010220.json
한솔종합금융,010220,한솔종금,1996-01-26,1996-11-22,KOSPI,atlas/symbol_profiles/010/010220.json
한솔종금(1신),010221,한솔종금(1신),1996-11-25,1997-03-28,KOSPI,atlas/symbol_profiles/010/010221.json
한솔종합금융(1신),010221,한솔종금(1신),1996-09-13,1996-11-22,KOSPI,atlas/symbol_profiles/010/010221.json
한솔종금(2신),010222,한솔종금(2신),1997-02-28,1997-03-28,KOSPI,atlas/symbol_profiles/010/010222.json
흥국,010240,흥국,2009-05-12,2026-02-20,KOSDAQ,atlas/symbol_profiles/010/010240.json
쌍용정보,010280,아이티센엔텍,2000-04-14,2001-05-31,KOSDAQ,atlas/symbol_profiles/010/010280.json
쌍용정보통신,010280,아이티센엔텍,2001-06-01,2025-02-05,KOSDAQ,atlas/symbol_profiles/010/010280.json
아이티센엔텍,010280,아이티센엔텍,2025-02-06,2026-02-20,KOSDAQ,atlas/symbol_profiles/010/010280.json
라미화장품,010330,라미화장품,1995-05-02,2003-04-15,KOSPI,atlas/symbol_profiles/010/010330.json
우진아이엔에스,010400,우진아이엔에스,2018-09-14,2026-02-20,KOSPI,atlas/symbol_profiles/010/010400.json
광림전자,010420,한솔PNS,1995-05-02,1995-12-21,KOSPI,atlas/symbol_profiles/010/010420.json
한솔PNS,010420,한솔PNS,2008-07-15,2025-09-24,KOSPI,atlas/symbol_profiles/010/010420.json
한솔텔레컴,010420,한솔PNS,1995-12-22,2008-07-14,KOSPI,atlas/symbol_profiles/010/010420.json
한솔텔레컴(1신),010421,한솔텔레컴(1신),1996-05-07,1996-12-27,KOSPI,atlas/symbol_profiles/010/010421.json
한솔텔레컴(2신),010422,한솔텔레컴(2신),1996-09-19,1996-12-27,KOSPI,atlas/symbol_profiles/010/010422.json
개발리스,010460,화인자산관리,1996-11-25,2004-12-23,KOSPI,atlas/symbol_profiles/010/010460.json
한국개발금융,010460,화인자산관리,2004-12-24,2013-12-13,KOSPI,atlas/symbol_profiles/010/010460.json
한국개발리스,010460,화인자산관리,1995-05-02,1996-11-22,KOSPI,atlas/symbol_profiles/010/010460.json
화인자산관리,010460,화인자산관리,2013-12-16,2014-04-14,KOSPI,atlas/symbol_profiles/010/010460.json
오리콤,010470,오리콤,2000-10-24,2026-02-20,KOSDAQ,atlas/symbol_profiles/010/010470.json
일    진,010510,일진,1996-11-25,2000-04-18,KOSPI,atlas/symbol_profiles/010/010510.json
일진,010510,일진,1995-05-02,2003-11-04,KOSPI,atlas/symbol_profiles/010/010510.json
현대강관,010520,현대하이스코,1995-05-02,2001-02-12,KOSPI,atlas/symbol_profiles/010/010520.json
현대하이스코,010520,현대하이스코,2001-02-13,2015-07-14,KOSPI,atlas/symbol_profiles/010/010520.json
현대강관(1신),010521,현대강관(1신),1996-08-20,1996-12-27,KOSPI,atlas/symbol_profiles/010/010521.json
라이프주택,010530,라이프주택,1995-05-02,1998-05-18,KOSPI,atlas/symbol_profiles/010/010530.json
에스엠벡셀,010580,에스엠벡셀,2022-04-15,2026-02-20,KOSPI,atlas/symbol_profiles/010/010580.json
정일공업,010580,에스엠벡셀,1995-05-02,2001-06-18,KOSPI,atlas/symbol_profiles/010/010580.json
지코,010580,에스엠벡셀,2001-06-19,2022-04-14,KOSPI,atlas/symbol_profiles/010/010580.json
정일공업(1신),010581,정일공업(1신),1995-12-20,1996-12-27,KOSPI,atlas/symbol_profiles/010/010581.json
영창실업,010600,웰바이오텍,1996-07-01,2009-12-03,KOSDAQ|KOSPI,atlas/symbol_profiles/010/010600.json
와이비로드,010600,웰바이오텍,2009-12-04,2018-04-16,KOSDAQ|KOSPI,atlas/symbol_profiles/010/010600.json
웰바이오텍,010600,웰바이오텍,2018-04-17,2026-01-23,KOSDAQ|KOSPI,atlas/symbol_profiles/010/010600.json
영창실업1신,010601,영창실업1신,1996-07-01,1996-12-27,KOSDAQ,atlas/symbol_profiles/010/010601.json
영창실업2신,010602,영창실업2신,1996-07-26,1996-12-27,KOSDAQ,atlas/symbol_profiles/010/010602.json
HD현대미포,010620,HD현대미포,2024-04-15,2025-12-12,KOSPI,atlas/symbol_profiles/010/010620.json
현대미포,010620,HD현대미포,1996-12-09,1999-04-13,KOSPI,atlas/symbol_profiles/010/010620.json
현대미포조선,010620,HD현대미포,1995-05-02,2024-04-12,KOSPI,atlas/symbol_profiles/010/010620.json
현대조선,010620,HD현대미포,1996-11-25,1996-12-07,KOSPI,atlas/symbol_profiles/010/010620.json
진양폴리,010640,진양폴리,2008-01-30,2026-02-20,KOSPI,atlas/symbol_profiles/010/010640.json
한국폴리,010640,진양폴리,1996-11-25,2008-01-29,KOSPI,atlas/symbol_profiles/010/010640.json
한국폴리우레,010640,진양폴리,1995-05-02,1996-05-30,KOSPI,atlas/symbol_profiles/010/010640.json
한국폴리우레탄,010640,진양폴리,1996-05-31,1996-11-22,KOSPI,atlas/symbol_profiles/010/010640.json
한국폴리(1신),010641,한국폴리(1신),1996-11-25,1996-12-27,KOSPI,atlas/symbol_profiles/010/010641.json
한국폴리우레(1신),010641,한국폴리(1신),1996-02-23,1996-05-30,KOSPI,atlas/symbol_profiles/010/010641.json
한국폴리우레탄(1신),010641,한국폴리(1신),1996-05-31,1996-11-22,KOSPI,atlas/symbol_profiles/010/010641.json
화천기계,010660,화천기계,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/010/010660.json
나노트로닉스,010670,나노트로닉스,2007-04-10,2014-04-10,KOSDAQ,atlas/symbol_profiles/010/010670.json
인터리츠,010670,나노트로닉스,1996-07-01,2007-04-09,KOSDAQ,atlas/symbol_profiles/010/010670.json
하이론코리아,010670,나노트로닉스,1997-01-03,2001-04-16,KOSDAQ,atlas/symbol_profiles/010/010670.json
하이론코리아1신,010671,하이론코리아1신,1997-04-23,1997-12-27,KOSDAQ,atlas/symbol_profiles/010/010671.json
하이론코리아2신,010672,하이론코리아2신,1997-05-08,1997-12-27,KOSDAQ,atlas/symbol_profiles/010/010672.json
화    신,010690,화신,1996-11-25,2000-04-18,KOSPI,atlas/symbol_profiles/010/010690.json
화신,010690,화신,1996-01-26,2026-02-20,KOSPI,atlas/symbol_profiles/010/010690.json
화신제작소,010690,화신,1995-05-02,1996-01-25,KOSPI,atlas/symbol_profiles/010/010690.json
화    신(1신),010691,화    신(1신),1996-11-25,1996-12-27,KOSPI,atlas/symbol_profiles/010/010691.json
화신(1신),010691,화    신(1신),1996-10-16,1996-11-22,KOSPI,atlas/symbol_profiles/010/010691.json
화신제작소,010691,화    신(1신),1995-05-02,1995-11-13,KOSPI,atlas/symbol_profiles/010/010691.json
화신제작소(1신),010691,화    신(1신),1995-11-14,1995-12-27,KOSPI,atlas/symbol_profiles/010/010691.json
화신제작소(2신),010692,화신제작소(2신),1995-05-02,1995-12-27,KOSPI,atlas/symbol_profiles/010/010692.json
금강화섬,010730,금강화섬,1995-05-02,2004-07-21,KOSPI,atlas/symbol_profiles/010/010730.json
금강화섬,010731,금강화섬,1995-05-02,1995-09-28,KOSPI,atlas/symbol_profiles/010/010731.json
평화산업,010770,평화홀딩스,1995-05-02,2006-05-16,KOSPI,atlas/symbol_profiles/010/010770.json
평화홀딩스,010770,평화홀딩스,2006-05-17,2026-02-20,KOSPI,atlas/symbol_profiles/010/010770.json
동서산업,010780,아이에스동서,1995-05-02,2008-08-07,KOSPI,atlas/symbol_profiles/010/010780.json
아이에스동서,010780,아이에스동서,2008-08-08,2026-02-20,KOSPI,atlas/symbol_profiles/010/010780.json
동서산업(1신),010781,동서산업(1신),1996-09-06,1996-12-27,KOSPI,atlas/symbol_profiles/010/010781.json
정일이엔씨,010810,정일이엔씨,1997-08-06,2000-06-05,KOSDAQ,atlas/symbol_profiles/010/010810.json
제일정밀,010820,퍼스텍,1995-05-02,2002-02-18,KOSPI,atlas/symbol_profiles/010/010820.json
퍼스텍,010820,퍼스텍,2002-02-19,2026-02-20,KOSPI,atlas/symbol_profiles/010/010820.json
제일냉동,010910,제일냉동,1995-05-02,1998-07-14,KOSPI,atlas/symbol_profiles/010/010910.json
로보트보일러,010920,로보트보일러,1996-07-01,1998-04-10,KOSDAQ,atlas/symbol_profiles/010/010920.json
S-Oil,010950,S-Oil,2000-05-03,2026-02-20,KOSPI,atlas/symbol_profiles/010/010950.json
쌍용정유,010950,S-Oil,1995-05-02,2000-05-02,KOSPI,atlas/symbol_profiles/010/010950.json
S-Oil(1우 ),010955,S-Oil우,2001-06-28,2001-07-04,KOSPI,atlas/symbol_profiles/010/010955.json
S-Oil(1우),010955,S-Oil우,2000-05-03,2006-12-19,KOSPI,atlas/symbol_profiles/010/010955.json
S-Oil(1우B),010955,S-Oil우,2006-12-20,2008-08-01,KOSPI,atlas/symbol_profiles/010/010955.json
S-Oil우,010955,S-Oil우,2008-08-04,2026-02-20,KOSPI,atlas/symbol_profiles/010/010955.json
쌍용정유(1우),010955,S-Oil우,1995-05-02,2000-05-02,KOSPI,atlas/symbol_profiles/010/010955.json
삼호개발,010960,삼호개발,2002-07-16,2026-02-20,KOSDAQ|KOSPI,atlas/symbol_profiles/010/010960.json
한주화학,010970,한주화학,1995-05-02,1998-05-18,KOSPI,atlas/symbol_profiles/010/010970.json
VGX인터,011000,진원생명과학,2006-02-15,2014-04-11,KOSPI,atlas/symbol_profiles/011/011000.json
동일패브릭,011000,진원생명과학,1995-05-02,2006-02-14,KOSPI,atlas/symbol_profiles/011/011000.json
동일페브릭,011000,진원생명과학,1996-11-25,1996-12-13,KOSPI,atlas/symbol_profiles/011/011000.json
진원생명과학,011000,진원생명과학,2014-04-14,2026-02-20,KOSPI,atlas/symbol_profiles/011/011000.json
코오롱유화,011020,코오롱유화,1995-05-02,2007-06-14,KOSPI,atlas/symbol_profiles/011/011020.json
코오롱유화(1신),011021,코오롱유화(1신),1996-04-08,1996-12-27,KOSPI,atlas/symbol_profiles/011/011021.json
코오롱유화(2신),011022,코오롱유화(2신),1996-10-17,1996-12-27,KOSPI,atlas/symbol_profiles/011/011022.json
경동제약,011040,경동제약,1996-07-01,2026-02-20,KOSDAQ,atlas/symbol_profiles/011/011040.json
케드콤,011050,케드콤,1998-04-16,2010-07-21,KOSPI,atlas/symbol_profiles/011/011050.json
한국전장,011050,케드콤,1995-05-02,1998-04-15,KOSPI,atlas/symbol_profiles/011/011050.json
한국전장(1신),011051,한국전장(1신),1995-10-27,1995-12-27,KOSPI,atlas/symbol_profiles/011/011051.json
LG이노텍,011070,LG이노텍,2008-07-29,2026-02-20,KOSPI,atlas/symbol_profiles/011/011070.json
엘지이노텍,011070,LG이노텍,2008-07-24,2008-07-28,KOSPI,atlas/symbol_profiles/011/011070.json
우성I&C,011080,형지I&C,2005-01-27,2015-10-20,KOSDAQ,atlas/symbol_profiles/011/011080.json
우성아이앤씨,011080,형지I&C,2004-07-02,2005-01-26,KOSDAQ,atlas/symbol_profiles/011/011080.json
형지I&C,011080,형지I&C,2015-10-21,2026-02-20,KOSDAQ,atlas/symbol_profiles/011/011080.json
에 넥 스,011090,에넥스,1996-11-25,2000-04-18,KOSPI,atlas/symbol_profiles/011/011090.json
에넥스,011090,에넥스,1995-07-08,2026-02-20,KOSPI,atlas/symbol_profiles/011/011090.json
에넥스(1신),011091,에넥스(1신),1995-07-08,1995-12-27,KOSPI,atlas/symbol_profiles/011/011091.json
CJ씨푸드,011150,CJ씨푸드,2010-04-13,2026-02-20,KOSPI,atlas/symbol_profiles/011/011150.json
삼호F&G,011150,CJ씨푸드,2004-04-06,2010-04-12,KOSPI,atlas/symbol_profiles/011/011150.json
삼호물산,011150,CJ씨푸드,1995-05-02,2004-04-02,KOSPI,atlas/symbol_profiles/011/011150.json
CJ씨푸드1우,011155,CJ씨푸드1우,2010-04-13,2026-02-20,KOSPI,atlas/symbol_profiles/011/011155.json
삼호F&G(1우),011155,CJ씨푸드1우,2004-04-06,2006-12-19,KOSPI,atlas/symbol_profiles/011/011155.json
삼호F&G(1우B),011155,CJ씨푸드1우,2006-12-20,2008-08-01,KOSPI,atlas/symbol_profiles/011/011155.json
삼호F&G1우,011155,CJ씨푸드1우,2008-08-04,2010-04-12,KOSPI,atlas/symbol_profiles/011/011155.json
삼호물산(1우 ),011155,CJ씨푸드1우,2001-06-28,2001-07-04,KOSPI,atlas/symbol_profiles/011/011155.json
삼호물산(1우),011155,CJ씨푸드1우,1995-05-02,2004-04-02,KOSPI,atlas/symbol_profiles/011/011155.json
고려산업개발,011160,두산건설,1996-01-30,2004-05-19,KOSPI,atlas/symbol_profiles/011/011160.json
두산건설,011160,두산건설,2007-04-06,2020-03-23,KOSPI,atlas/symbol_profiles/011/011160.json
두산산업개발,011160,두산건설,2004-05-20,2007-04-05,KOSPI,atlas/symbol_profiles/011/011160.json
롯데케미칼,011170,롯데케미칼,2013-01-15,2026-02-20,KOSPI,atlas/symbol_profiles/011/011170.json
호남석유,011170,롯데케미칼,1996-11-25,2013-01-14,KOSPI,atlas/symbol_profiles/011/011170.json
호남석유화학,011170,롯데케미칼,1995-05-02,1996-11-22,KOSPI,atlas/symbol_profiles/011/011170.json
동국방직,011180,동국방직,1995-05-02,1999-07-20,KOSPI,atlas/symbol_profiles/011/011180.json
HMM,011200,HMM,2020-04-14,2026-02-20,KOSPI,atlas/symbol_profiles/011/011200.json
현대상선,011200,HMM,1995-10-05,2020-04-13,KOSPI,atlas/symbol_profiles/011/011200.json
현대상선(1신),011201,현대상선(1신),1995-10-05,1995-12-27,KOSPI,atlas/symbol_profiles/011/011201.json
현대위아,011210,현대위아,2011-02-21,2026-02-20,KOSPI,atlas/symbol_profiles/011/011210.json
삼화전자,011230,삼화전자,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/011/011230.json
한국종금,011260,한국종금,1996-11-25,2001-02-09,KOSPI,atlas/symbol_profiles/011/011260.json
한국종합금융,011260,한국종금,1995-05-02,1996-11-22,KOSPI,atlas/symbol_profiles/011/011260.json
태림포장,011280,태림포장,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/011/011280.json
태림포장(1신),011281,태림포장(1신),1995-08-22,1996-12-27,KOSPI,atlas/symbol_profiles/011/011281.json
갑을방적,011290,갑을방적,1995-05-02,2001-03-19,KOSPI,atlas/symbol_profiles/011/011290.json
성    안,011300,성안머티리얼스,1996-11-25,2000-04-18,KOSPI,atlas/symbol_profiles/011/011300.json
성안,011300,성안머티리얼스,1995-11-10,2024-04-17,KOSPI,atlas/symbol_profiles/011/011300.json
성안머티리얼스,011300,성안머티리얼스,2024-04-18,2026-02-20,KOSPI,atlas/symbol_profiles/011/011300.json
성    안(1신),011301,성    안(1신),1996-11-25,1996-12-27,KOSPI,atlas/symbol_profiles/011/011301.json
성안(1신),011301,성    안(1신),1995-11-10,1996-11-22,KOSPI,atlas/symbol_profiles/011/011301.json
성안(2신),011302,성안(2신),1995-11-10,1995-12-27,KOSPI,atlas/symbol_profiles/011/011302.json
성안(3신),011303,성안(3신),1995-11-10,1995-12-27,KOSPI,atlas/symbol_profiles/011/011303.json
유니크,011320,유니크,1996-07-01,2026-02-20,KOSDAQ,atlas/symbol_profiles/011/011320.json
유니크1,011321,적고1,1998-03-10,1998-06-27,KOSDAQ,atlas/symbol_profiles/011/011321.json
적고1,011321,적고1,2000-01-06,2000-06-28,KOSDAQ,atlas/symbol_profiles/011/011321.json
신진피혁,011330,유니켐,1995-05-02,2000-04-17,KOSPI,atlas/symbol_profiles/011/011330.json
유니켐,011330,유니켐,2000-04-18,2026-02-20,KOSPI,atlas/symbol_profiles/011/011330.json
국제밸브공업,011360,국제밸브공업,1996-07-01,1996-12-27,KOSDAQ,atlas/symbol_profiles/011/011360.json
서한,011370,서한,1996-07-01,2026-02-20,KOSDAQ,atlas/symbol_profiles/011/011370.json
부산산업,011390,부산산업,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/011/011390.json
명    성,011400,케이씨오에너지,1996-11-25,2000-04-18,KOSPI,atlas/symbol_profiles/011/011400.json
명성,011400,케이씨오에너지,1995-05-02,2007-08-13,KOSPI,atlas/symbol_profiles/011/011400.json
케이씨오에너지,011400,케이씨오에너지,2007-08-14,2010-05-19,KOSPI,atlas/symbol_profiles/011/011400.json
IB스포츠,011420,갤럭시아에스엠,2006-10-30,2013-04-18,KOSPI,atlas/symbol_profiles/011/011420.json
IB월드와이드,011420,갤럭시아에스엠,2013-04-19,2015-11-18,KOSPI,atlas/symbol_profiles/011/011420.json
갤럭시아에스엠,011420,갤럭시아에스엠,2015-11-19,2026-02-20,KOSPI,atlas/symbol_profiles/011/011420.json
상    림,011420,갤럭시아에스엠,1996-11-25,2000-04-18,KOSPI,atlas/symbol_profiles/011/011420.json
상림,011420,갤럭시아에스엠,1995-05-02,2006-10-27,KOSPI,atlas/symbol_profiles/011/011420.json
송원칼라,011450,송원칼라,1996-01-30,2001-12-04,KOSPI,atlas/symbol_profiles/011/011450.json
기    산,011470,기    산,1996-11-25,1999-01-15,KOSPI,atlas/symbol_profiles/011/011470.json
기산,011470,기    산,1995-05-02,1996-11-22,KOSPI,atlas/symbol_profiles/011/011470.json
기산(1신),011471,기산(1신),1995-07-22,1995-12-27,KOSPI,atlas/symbol_profiles/011/011471.json
한농화성,011500,한농화성,1996-07-01,2026-02-20,KOSDAQ|KOSPI,atlas/symbol_profiles/011/011500.json
청    구,011510,청구,1996-11-25,2000-04-18,KOSPI,atlas/symbol_profiles/011/011510.json
청구,011510,청구,1995-05-02,2002-04-19,KOSPI,atlas/symbol_profiles/011/011510.json
청구(1신),011511,청구(1신),1995-08-22,1995-12-27,KOSPI,atlas/symbol_profiles/011/011511.json
서울가든,011520,서울가든,1996-07-01,1996-12-27,KOSDAQ,atlas/symbol_profiles/011/011520.json
삼신,011540,삼신,1995-05-02,1996-07-16,KOSPI,atlas/symbol_profiles/011/011540.json
세보엠이씨,011560,세보엠이씨,1996-12-23,2026-02-20,KOSDAQ,atlas/symbol_profiles/011/011560.json
LG정보,011650,LG정보,1997-05-15,2000-09-19,KOSPI,atlas/symbol_profiles/011/011650.json
엘지정보,011650,LG정보,1996-11-25,1997-05-13,KOSPI,atlas/symbol_profiles/011/011650.json
엘지정보통신,011650,LG정보,1995-08-18,1996-11-22,KOSPI,atlas/symbol_profiles/011/011650.json
엘지정보(1신),011651,엘지정보(1신),1996-11-25,1996-12-27,KOSPI,atlas/symbol_profiles/011/011651.json
엘지정보통신(1신),011651,엘지정보(1신),1995-08-18,1996-11-22,KOSPI,atlas/symbol_profiles/011/011651.json
엘지정보통신(2신),011652,엘지정보통신(2신),1995-08-18,1995-12-27,KOSPI,atlas/symbol_profiles/011/011652.json
와이투솔루션,011690,와이투솔루션,2021-07-28,2026-02-20,KOSPI,atlas/symbol_profiles/011/011690.json
유양디앤유,011690,와이투솔루션,2008-04-25,2021-07-27,KOSPI,atlas/symbol_profiles/011/011690.json
유양정보,011690,와이투솔루션,1996-11-25,2008-04-24,KOSPI,atlas/symbol_profiles/011/011690.json
유양정보통신,011690,와이투솔루션,1995-12-21,1996-11-22,KOSPI,atlas/symbol_profiles/011/011690.json
유양정보통신(1신),011691,유양정보통신(1신),1995-12-21,1995-12-27,KOSPI,atlas/symbol_profiles/011/011691.json
유양정보통신(2신),011692,유양정보통신(2신),1995-12-21,1995-12-27,KOSPI,atlas/symbol_profiles/011/011692.json
한신기계,011700,한신기계,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/011/011700.json
현대페인트,011720,현대페인트,1995-05-02,2016-11-18,KOSPI,atlas/symbol_profiles/011/011720.json
현대피앤씨,011720,현대페인트,2007-11-30,2014-08-25,KOSPI,atlas/symbol_profiles/011/011720.json
현대페인트(1신),011721,현대페인트(1신),1996-02-16,1996-11-28,KOSPI,atlas/symbol_profiles/011/011721.json
현대페인트(1전1신),011724,현대페인트(1전1신),1996-06-22,1996-11-28,KOSPI,atlas/symbol_profiles/011/011724.json
현대페인트(전환1신),011724,현대페인트(1전1신),1996-04-22,1996-06-21,KOSPI,atlas/symbol_profiles/011/011724.json
현대페인트(전환신),011724,현대페인트(1전1신),1995-05-02,1995-11-28,KOSPI,atlas/symbol_profiles/011/011724.json
